A,C,D,G,H,J,K,M,N,R,W,Z,a,b,fraud
2.16982146,-1.43417895,-1.08667405,-0.390531338,-0.245091607,1.012014023,1.231756314,0.972327695,0.048492833,-0.884725504,-0.005379177,0.008763018,-0.044347399,-0.064619759,0
-0.604044525,1.729574007,1.072057575,0.40461846,-0.100606092,-0.091385535,-1.046636832,-0.781183967,-0.008292138,0.683433683,0.009982934,-0.432473032,0.014646509,-0.032409467,0
1.297875082,0.200211453,-0.735840055,-0.376564836,-0.180550852,0.791002341,1.526579589,0.571084034,0.040284111,-0.943045409,-0.171378042,-0.140618384,-0.015027254,0.009209248,0
1.327215281,-0.140048981,0.573722801,0.038841682,-0.243482247,-0.681785413,-0.236734317,2.898353444,0.910701575,0.338033999,-0.055644506,0.13827813,-0.049573688,0.01471786,0
1.176482887,1.139949382,2.535844167,-0.687855348,0.315076839,0.544461757,-2.00109644,-1.557839806,-0.116732739,0.286962579,-0.04061638,0.014432539,0.02982158,0.02402189,0
-0.662791519,0.9796561,-0.932063372,0.828366872,0.253824734,-0.966617434,-0.149985975,-0.605814199,0.475056319,-1.798411931,0.155586825,-0.790608095,0.052905363,0.125587843,0
1.17915058,0.489596638,-2.405964874,-0.445793819,-0.374076407,-0.88889018,0.231138582,1.671676539,-0.353594188,1.086836382,-0.09100852,-0.782345466,0.099941929,0.056678401,0
-2.693567049,-0.104169974,-1.456944274,-0.11487913,-0.920345455,-0.552838584,-0.096291051,0.218140639,0.549812928,-0.027341635,0.160361553,-0.125058884,-0.624295582,-0.550682668,0
0.834660823,0.705142535,-0.493884596,-0.536084137,0.142332993,-1.188160287,0.541107446,0.377121193,-0.520576779,0.531255824,-0.408138366,-0.492808149,0.072636114,0.048847413,0
-0.498803805,1.787230086,1.581306783,0.449267105,0.091684537,0.120601971,-0.974034057,-0.749933308,0.118831987,0.106284483,0.068924052,-0.242674732,0.043593988,0.082524211,0
-1.14086189,1.18700978,-0.184612498,0.306191044,0.375214402,-0.485950468,-0.065348206,-1.499099016,0.666627732,0.652159158,-0.270248739,-0.353104175,0.042403121,0.084877131,0
-2.845943858,1.60804071,-2.334490111,-0.10290335,-2.591908829,-2.895165189,0.49988967,-1.184066031,-0.549634396,0.132984635,-2.479407492,-0.031617867,0.720258918,-0.198950911,0
2.014024006,-1.537969278,0.643668958,0.270004043,-0.406162026,-0.465783702,-0.029129096,-0.411193352,-0.635109387,0.404527701,0.029650703,-0.12922355,-0.0052977,-0.026357105,0
0.740767972,0.876119287,0.028993132,-1.002008302,0.832155879,-0.49965112,1.672365685,-1.278175606,0.011665574,-1.924895387,0.09894844,1.043905923,0.003059811,0.008733946,0
-1.370393879,-1.716650625,0.784421396,-2.00931201,-2.298575575,-3.953327186,2.16972185,0.755155268,-3.849234253,0.633337639,-0.325242468,-0.24926609,0.15481826,-0.039731348,1
-2.818429028,-1.79449133,1.256720741,-1.885703204,0.256637517,-2.816883053,1.818691928,0.288498514,-5.919812099,-2.022932122,-0.241129393,0.753684125,-1.069547426,0.636480659,1
1.346459121,0.35371182,-1.067651656,-0.506353701,-0.024065698,-1.119392445,-1.448770876,1.620615679,-0.514637223,0.470604063,-0.225707096,-0.604518466,0.101073627,0.024141821,0
-2.921944376,-5.877288646,2.201883522,-1.245106342,1.51134802,-6.42823083,4.229154264,-0.888086759,-7.672250312,-1.772802937,1.385511128,0.172642921,0.726781012,0.234513922,1
-0.699148703,2.02792407,-0.527139146,0.898358961,-0.083340394,-0.630174097,1.353321276,-2.016388593,-0.046139287,0.435182573,-0.198854734,-0.042356194,-0.186386366,-0.162854814,0
-0.222502033,-0.787266463,1.580654824,-0.935389209,0.389912954,-1.891700952,2.147404477,-0.786758025,-2.430622657,-0.079872755,0.298566814,0.191406491,0.217189495,0.098289975,1
0.666678422,-1.189175334,1.908263338,0.417237652,-0.093366855,-2.231036179,1.007754669,0.156369796,-5.042179232,1.184141552,-0.188071014,-0.353473872,0.085588506,0.127130474,1
2.225811647,-1.226123589,-1.558451827,-1.181831033,0.085965008,1.482983919,-0.431856867,0.535356007,-0.781838064,-0.186654692,0.2168561,-0.32557751,0.014052908,-0.059243944,0
1.19853325,-5.381048304,4.023661102,-1.209696226,0.075682744,-3.587173401,2.082458035,-0.494678592,-7.186590189,-0.858038579,-0.206484499,0.059749305,0.528116791,0.272531728,1
-1.426678574,0.19636397,-0.860341722,0.348996799,0.313164526,-0.980785219,0.205899331,-0.843163774,-2.044271017,3.093845155,0.232596576,-0.85969818,0.071353398,0.197514531,0
2.060815755,-1.832349774,0.207114638,0.102762559,-0.089370358,-0.221093481,0.862993634,0.478838661,-0.756963486,0.259076424,0.275642105,0.176510246,-0.064042869,-0.043708496,0
1.701826661,-0.52819083,0.506514508,-0.341445433,-0.152468473,-0.005301045,-0.902318578,0.451872804,-0.089846287,0.137436684,0.023039391,0.526558221,-0.056345842,-0.01926986,0
2.147274084,-0.750561197,-0.924123744,-0.99820903,-0.062946059,0.718384713,-1.086612845,0.480529961,-0.551080984,-1.034796926,0.109619338,-0.108178025,0.001764326,-0.039215371,0
-0.44324753,0.052669884,-1.393839898,1.58674067,-0.346032933,-0.45273903,0.355803191,-1.485490767,0.417224963,-0.167336154,-0.281069756,0.008352317,-0.23222272,-0.076008856,0
-0.830218172,0.615039377,0.697093857,0.719415794,0.426116757,-0.299486659,1.061747211,0.588002233,0.715348023,0.243967395,-0.020553108,-0.31081662,-0.021748419,0.05246654,0
-0.916338693,3.335862398,4.555035636,-0.65811628,0.482789434,1.594345342,-2.438619122,-0.878440488,-1.526937109,0.613083537,-0.378176027,0.54037054,-0.818585357,-0.615908982,0
-0.077890404,-0.388477161,-0.028995283,0.138819458,0.548915255,-0.538305636,-0.06529713,-1.22777415,0.723631065,0.372273585,0.873723639,-0.589892215,0.245507345,0.288261522,0
2.082692304,-1.462920078,0.181210188,0.150828859,-0.281509296,-0.093011195,-0.797097904,-0.146213098,0.514751969,0.144723545,0.013431647,-0.452169284,0.002222054,-0.047560624,0
-1.661218236,0.413032432,0.653575317,0.462550003,0.356655197,0.836215695,-0.299954677,0.348754933,0.308607986,-0.409962855,-0.028513277,-0.295625802,0.375498606,0.356274801,0
1.14863334,0.354243829,1.009450698,-0.039774328,0.105405524,0.17454131,1.512546937,-1.292466885,0.854408535,-0.031351353,-0.040426429,-0.324619799,0.019700144,0.005870898,0
-4.881378153,-14.51017235,9.606445747,-10.24026728,5.063469966,-10.70354985,10.17883285,0.409069061,-15.72088316,-4.588425845,0.568414268,0.585511319,1.448878548,0.665205257,1
-0.200207445,1.056272429,2.733234623,0.058454029,-0.733033817,0.588875563,-2.01958711,0.966391423,-0.21262351,-0.418012404,-1.332923105,0.327246555,0.059194705,0.148599554,0
0.871831022,0.196890559,1.045967019,0.329721133,0.026400669,0.032173319,1.642043663,-0.197447996,0.738406321,-0.609121017,0.115001586,-0.854736316,-0.002770308,0.04056879,0
0.984120937,0.911744545,0.071038835,-0.690777874,0.308631126,-0.382175024,0.92437824,0.475480968,-0.436942111,-0.533601128,-0.024583391,0.963867829,-0.0341282,0.013496546,0
-13.68018746,-13.97637285,6.236339167,-15.2047894,8.83542949,-14.34885052,5.317391126,1.562327475,-10.14000059,-8.120365364,-0.35625697,-0.324733526,-1.367630705,-0.652935822,1
0.950956436,1.25067456,1.331433649,-0.68341892,0.346804966,0.029313497,1.320988405,-0.448482728,0.071070421,0.243086701,-0.093773898,-0.247512849,0.066897013,0.033818838,0
-0.140268383,1.490196367,-2.420752621,-0.154929057,-0.085599916,1.000226509,1.186878035,0.673467967,-0.304558956,0.448045275,0.019140449,-0.477150161,0.165137063,0.160341141,0
1.400961279,-0.602290272,-0.425359369,-0.693451023,0.270763469,-0.531568922,0.395686746,-1.634266417,0.028641556,0.104253654,0.162852819,0.328832782,-0.085488165,-0.003300184,0
-4.977230182,-0.442919075,-2.389344294,0.316506549,0.321396018,5.882606232,1.769697863,-1.186601163,-1.320259785,-0.161757354,0.138375045,0.558940865,0.233446861,-0.892755783,0
2.170842144,-3.561635117,-1.992650081,-0.306117897,0.465751273,0.927655373,0.183075924,-0.110632219,0.582352838,-1.824780728,-0.070133384,0.095536349,-0.06855089,-0.079372009,0
1.202456162,-0.256302462,0.130824346,0.610393331,-0.490049416,-0.150379284,-0.006822616,1.3826371,0.22306043,-0.845294972,-0.156661126,1.058837921,-0.11664768,0.004855544,0
-3.681540037,-4.102822676,4.2423575,-4.138704057,1.409534066,-4.53664297,2.605744412,-1.212329529,-8.404863505,-2.840687344,0.168886271,-0.18160535,-0.66311261,0.511815448,1
1.180403704,0.002933812,1.677890805,-1.216301693,1.050872889,0.243646937,0.313249669,1.705079269,1.262755644,0.790363329,-0.074914851,0.082827573,0.013273985,0.022043079,0
-7.786655872,2.214657465,4.302272502,-4.957645348,1.428679945,-0.647315787,-1.788323439,-0.503833484,-0.039052951,0.903379889,-0.017966312,-0.033848757,0.157259779,-1.382777946,0
-1.960516064,-1.053542733,-1.459239339,2.911740959,0.532157305,-1.194637859,-0.258640832,-0.492142093,0.882493564,0.584247245,0.434228643,0.742256075,0.364810913,-0.083216217,0
1.172993816,1.12415574,2.451646901,-0.484813036,0.125129091,0.523245447,-1.43618986,1.276986358,-0.564616203,0.220709632,-0.171107734,0.154483387,0.042457338,0.029633227,0
-8.604274122,-10.26458678,8.269020599,-11.74445692,5.470310171,-12.31701848,7.022699092,0.855866237,-14.06799283,-7.758520359,0.022457628,0.468499925,1.096926437,0.132872697,1
-0.809506769,1.671936656,1.016408564,-0.926360477,0.887662884,-0.309162973,-1.51809067,-1.917616182,-0.374339391,-0.259145472,0.029326073,0.795481957,-0.020856291,-0.011181412,0
-8.154673372,-14.52151074,8.763375891,-12.98397715,6.066598887,-13.03312663,8.02323142,0.237942447,-13.34473199,-6.735393778,0.225944114,-0.190238777,-0.858523742,0.082236911,1
-0.871244151,1.237207634,-1.165016112,0.422733452,0.347018222,-1.17780837,-0.050755589,0.43366709,0.36150582,-0.991939609,0.013377074,0.755508477,-0.095655072,0.049972096,0
0.099584743,-0.330202779,-0.626715911,0.855573702,0.04102452,-0.657420699,1.085080933,-0.333085914,-0.767037591,0.264491027,0.096916173,0.087482827,0.217963995,0.074815119,0
-0.248647553,0.965759398,4.425777935,0.657053766,-0.740619136,1.462590598,-1.026433092,-0.867083678,0.546410838,-0.368453739,0.220649522,0.104885058,0.243013552,0.188115249,0
-0.738915462,-2.790991473,-0.767774142,0.673878337,0.403237756,0.106257363,-0.242601936,0.201809105,0.193487108,-0.988272621,-1.213093062,-0.172513057,-0.223795552,0.197277818,0
2.059846943,-1.865185155,0.222431636,-0.004879188,0.000680548,-0.1745051,0.592756022,-1.105803405,-0.441626252,0.453470288,0.294750416,0.181831099,-0.07438305,-0.047129171,0
-0.438353614,-0.545134931,-4.075596938,0.264385707,0.516737537,0.660848616,-0.421457514,-0.193528852,-0.267674374,-0.574609486,-0.474566665,-0.009972279,-0.174574079,-0.201543928,0
-0.581022384,0.595923466,-0.690159661,1.130059994,-0.257758102,0.398479817,0.568517371,-0.447705612,0.128234604,-0.056378239,-0.117916097,0.221523453,0.129467978,0.048326297,0
-0.810644558,2.591668224,-1.919280796,0.361596601,0.049914919,-1.48453912,-0.1749899,-1.079520138,-0.337716473,-0.21719511,-0.322383344,-0.773407201,0.202299949,-0.086920179,0
1.045365306,-0.03013042,-0.920358817,-0.404206164,-0.356335802,1.297607998,-0.54129428,-0.390843992,-0.144649034,-0.294385257,-0.246838841,-0.107613717,-0.033037434,0.052757817,0
-1.539078601,0.361058073,-0.459155046,-0.253858151,0.181547089,-0.15750685,1.088904887,0.564612081,0.354970111,-0.381132787,-0.681059517,-0.217184177,0.0728839,-0.151966681,0
1.881866139,-0.449772231,3.801398867,0.13389029,-0.122028721,1.419255061,-1.304252766,0.415350345,0.060056509,-0.422872457,0.18028425,-0.095518403,-0.025563786,-0.039245076,0
1.055601561,1.520333224,1.086668914,-0.989431096,0.349769203,-0.445443176,-0.869215257,-1.010267971,-0.704365854,-0.776600315,-0.06901244,0.702367532,0.037978851,0.02133441,0
-0.491297,-4.402581068,2.97020768,-3.323122749,1.253185046,-5.278998348,4.662941958,0.852139177,-6.038288823,-0.485382877,0.253114606,0.340767912,0.319021022,0.085594724,1
1.234886291,0.438045029,0.771870774,0.074537132,-0.209407808,-0.274935239,0.180036612,-0.096653951,-0.215356044,-0.373118461,0.173602747,0.075194799,-0.024211186,0.033401107,0
-0.492979863,-0.607020114,1.548234879,0.439225118,-0.06053282,-2.397856278,0.725562341,-1.153206109,-4.891486008,1.518658156,-0.288491499,-0.451322484,0.031144034,0.130865339,1
-0.342861144,-1.017911248,-0.308159025,0.481607848,0.327328501,-0.687133082,0.606717218,-0.853546402,-0.214878536,1.426877198,-0.12235866,-0.143535975,0.128792457,0.1027342,0
-1.773177684,-2.384681697,1.598125664,1.957171412,-1.542472326,-0.89317668,1.113700345,-1.413556902,-1.623783527,0.094510041,0.353555508,-0.529408389,0.487806774,-0.018359515,1
1.038058284,0.007007888,-0.838632913,-0.089684499,0.078797583,-0.976741454,1.104125868,-0.325796117,0.299517277,-0.237818595,-0.160844877,-0.590978997,0.043464901,0.01858435,0
1.564546784,0.22437841,-1.452923247,-0.917356755,-0.221814951,1.439479634,-0.935652697,0.722066525,-0.36653789,0.116788553,-0.029585813,-0.173511977,0.03074545,0.015288952,0
1.794627271,0.143627863,1.57628169,-1.110682839,0.401733033,-0.234190498,-2.344339043,0.701748011,-1.260339455,-0.061747617,0.090648343,-0.634652845,0.106945597,-0.010408268,0
-4.597326469,-5.272599141,3.822991858,-5.672071309,0.790750873,-5.714823142,3.527851062,-1.013988915,-7.075741603,-4.48369895,0.356881524,-0.253117608,-0.199811709,-0.088454179,1
-2.351194553,-1.524181002,-0.974586233,-1.2946235,2.15290586,-0.427334654,-0.550190959,0.39119104,1.115357934,0.405772134,0.117743721,0.880021254,-1.138923959,-0.489310784,0
-0.295275446,0.456620359,-2.175607766,1.086014376,-0.272844201,-1.622019409,-0.792468005,-1.431087174,0.636901079,-0.334562905,-0.379147829,-0.096433177,-0.088807927,-0.077672994,0
-5.332256687,-0.682703618,-0.895782456,0.065539966,0.294011447,-0.833026046,0.24819373,-0.747996237,0.551960938,-1.355531044,-0.816853814,-0.222174028,-1.341748998,-0.198476935,0
2.06131985,-1.664317632,0.457426305,0.061536703,-0.227873073,-0.611763522,-0.992812254,0.346071002,-1.111188474,0.377711729,0.054257295,-0.294156338,0.020866356,-0.028382232,0
-0.723444817,1.047454806,0.541509733,0.304694788,0.249074582,-0.464976028,0.153603938,1.047887067,-0.258120188,-0.244415912,0.079221333,0.138516406,0.013124378,0.044159285,0
-0.850411007,2.395025333,-1.908780594,0.173051667,0.175102281,-1.924471701,-0.341838228,0.365069245,-0.378502065,-0.237951659,-0.32439514,-0.747013613,0.126744076,0.076375469,0
-0.827472775,-0.253420177,-1.314496138,0.114796136,0.95316978,0.363966711,-0.133376164,-0.052190128,0.149304361,0.065652151,-0.035812882,0.095895933,0.482381094,0.240329124,0
0.064339985,-4.150220931,4.673136862,-1.440334514,-1.163316584,-2.847469043,1.772310362,0.420685056,-5.013390765,-0.674390434,0.272029779,0.53289885,0.443563933,0.307350264,1
1.766607682,0.426054189,1.45219042,-0.948361981,0.143628723,0.093220854,-0.984341354,0.362131564,-0.408575429,0.526475863,0.140914779,-0.59179253,0.087955121,-0.00438662,0
1.86165022,-0.095909302,0.05420342,-1.28883384,0.409814613,0.13490858,0.060956704,-0.423280426,-0.168874404,1.179682669,0.15463208,0.60737986,-0.021617687,-0.035885411,0
-0.386274212,0.36200846,0.923832391,0.322430098,-0.029450991,-0.862495546,-0.28701554,-0.069356711,-0.306350677,-1.019920007,-0.547572254,0.868039449,-0.167195414,0.151973141,0
-5.112696112,-5.288247235,2.410226949,-5.656169703,-0.868826441,-4.4744115,2.599693389,1.067834136,-3.325736076,-2.898364591,-1.080836824,-0.687308762,0.568202375,-0.16687383,1
0.906048247,0.128104294,-0.347110265,-0.350602393,-0.125510708,0.374267406,-1.145960956,-0.543470786,-0.338443313,-1.474699813,-0.255771683,-0.32745456,-0.034575513,0.056990565,0
2.088770661,-1.734428412,-0.742969052,-0.440284862,-0.244195375,0.220673904,-0.602295027,0.724287904,-1.612191048,-0.847885103,0.037838478,-0.149183775,-0.015863867,-0.013370763,0
-9.012511614,-16.67326981,10.6926502,-13.3470973,2.675707213,-12.4582739,10.83110099,0.285713159,-16.35012124,-5.039397784,-1.080203366,0.692025254,2.040988436,0.023348902,1
2.200216686,-1.056791873,-1.020219893,-0.715470436,-0.070107202,0.794274759,-1.102944066,-1.294709204,0.132471075,-1.548669851,0.496831335,-0.701369224,-0.029788965,-0.041907878,0
2.190735609,-1.898495307,-0.843249753,-0.152027966,-0.326670221,0.42618992,1.218554007,1.174950153,-1.323764307,-0.858004973,0.095674034,-0.27802965,-0.022252481,-0.047198362,0
-0.393974606,1.82688658,1.240455479,0.724683729,-0.144547032,-0.175300536,-0.180146195,0.100260496,0.299980513,0.112369184,-0.237160058,-0.180289907,0.127056066,0.121728345,0
-0.869920508,2.039045275,-1.254002186,-0.050754898,-0.660372942,-1.106702521,-1.516633893,0.88085019,-0.789697484,-0.12705282,-0.199767831,0.887622101,0.073190287,0.085500604,0
0.844047195,1.716527869,-0.665041071,-1.330486111,0.256855431,-1.815322605,1.680068012,1.605302012,0.438513368,0.771356142,-0.289609858,0.072625534,0.052173043,0.041750563,0
-1.289243643,0.830863267,-0.568757285,-1.054708063,0.111384781,0.694180864,-1.278301839,1.517846349,-0.590951219,-0.799863978,0.205070742,-0.017720152,0.021935728,0.485985237,0
-0.026361601,0.344869909,-0.68109401,0.857535509,-0.021354381,-0.239026932,0.848579396,-0.380438267,0.377683369,-0.334135343,0.078721935,0.121741133,0.244469808,0.087245779,0
-1.147138767,-0.251763989,-0.428331776,1.631585256,0.305459286,-1.027652803,-1.371465072,0.92222398,0.182741263,-0.666660277,0.53350696,0.364411327,0.148953362,0.181744599,0
-0.306218628,1.656886487,2.310456531,0.585160896,0.032038074,0.509347061,-1.112827037,-0.151980954,0.298772208,0.045686255,-0.011283778,-0.161006916,0.134387494,0.151761922,0
-0.214370491,-1.552029676,-1.105593453,0.38840247,0.774329964,-0.596967273,0.15673843,-0.341269206,-0.676654281,-0.231243738,0.212117077,0.194737,-0.061339285,0.242012363,0
0.351927608,-4.900875421,3.306063737,-1.911050668,0.280790006,-3.432328965,3.358885499,-0.200262454,-6.060874456,0.205577942,0.137770549,-0.298944733,0.282508753,-0.034535105,1
0.096290148,0.306261595,0.377864068,0.151469407,0.325955622,-0.653139358,1.091959586,-0.301584564,-1.532896494,0.317749203,0.013506658,0.32020001,0.236549536,0.003131954,0
-2.519770464,-4.596948535,5.673770207,-3.695936883,1.976367426,-5.290230341,4.020902374,-1.210852823,-9.15808968,-1.004511049,-0.307957613,0.18888224,0.506296267,0.087797077,1
-8.844318137,1.512116696,-0.213951575,-7.003079203,0.721462485,-0.223109585,1.042278164,0.155144361,0.222064171,-0.540452426,-1.95976391,0.474262292,1.496733065,-0.583884282,0
-0.29480947,-3.695477202,4.363551505,-0.652414013,-2.602660296,-3.027122166,2.154883863,-2.488701411,-6.295947559,1.735004008,-1.033710452,0.291108344,0.184062539,0.356651171,1
1.16134761,0.96568057,-0.530186041,-1.267556483,0.37736444,0.497754368,0.711426446,-0.629722894,-0.568535998,-1.299214733,-0.062292299,-0.215726995,0.050750786,0.017401593,0
-1.075953113,0.532605434,-0.819493225,0.921108115,-0.368038025,-0.311194172,-0.740193469,0.472433542,0.119421641,-0.082034767,-0.593855084,-0.144345051,0.043545332,0.152302264,0
0.5116867,0.323254669,-1.175887825,-0.889373589,0.075935063,1.296471465,1.181110823,0.907520219,-0.298480727,0.435566366,-0.334922691,-0.281029438,-0.015162369,0.098894476,0
