D,H,J,K,L,M,N,P,Q,R,U,V,X,b,fraud
-3.174499662,0.264036724,-1.761619897,0.324993706,0.879027653,-0.048594836,1.145358309,-2.283201436,-0.067394397,2.068090063,0.332667099,-0.404336999,-0.413650972,-0.550306408,0
1.078701481,1.078199113,-1.133195083,1.816838257,0.656461195,-0.252296797,-0.466082091,0.084147089,1.793841254,0.533686234,0.261444044,0.522351402,-0.4059835,-0.054885446,0
0.687750021,0.115178704,0.078803097,0.508104581,0.663709278,0.849398312,0.360388661,0.1489641,-0.708808332,0.373783306,-0.459776677,-1.390598034,-0.905108254,0.046237268,0
-2.573416711,0.858720386,1.565351665,-0.235607962,-0.705365255,0.364505448,-0.312237193,-0.576893411,0.381676507,-0.179651922,-0.146301557,-0.052182598,0.685011846,-0.048991713,0
4.127735104,-0.107884678,-0.62303205,1.008339635,-2.612226609,0.888164525,0.973891737,-0.595996325,-0.126007556,-1.071283321,-0.571995589,0.741909656,-0.924000258,-0.152351593,1
-0.543938681,-0.44230352,0.239835641,0.617027613,0.263891014,-0.405025843,0.327435745,-0.211243017,-0.894561467,0.6843693,0.391073685,1.27206524,-0.36267226,-0.126352948,0
3.228050078,2.632847541,-5.659891145,2.422788771,-5.531693624,0.200036519,-5.52850888,-5.717442242,-9.65683295,-3.99315869,1.116911019,-0.02892979,0.354216047,0.308427615,1
3.540822516,2.651342436,-8.689764687,5.565291508,-8.233089989,-0.09619261,-10.41757398,-7.041589308,-14.20394222,-4.65758486,1.241493557,-0.042540638,-0.199700115,-0.152051637,1
-0.419454969,0.624184329,0.804820664,-0.639684403,-0.035862793,-1.406955841,-1.294663936,-2.86649765,0.699153037,1.324743786,-0.065411177,1.306856059,-0.946534318,-0.124885341,0
10.52399473,-5.741457984,-16.29957398,5.584251648,-13.64987035,-0.468645457,-7.324740161,-8.78041462,-17.52189841,-7.430442967,-4.891970741,1.12728194,0.347790869,-0.463959769,1
3.619603739,0.270316995,-2.991514607,2.683311567,-2.803935391,0.405915605,-5.873813784,-1.635072735,-1.436495853,-0.187847739,0.258821434,-0.280564852,-0.274311363,0.183814008,1
-1.032542499,0.169353524,-0.030508416,0.579842249,-0.422224891,-1.596316259,0.036077712,1.227340922,-1.15140086,0.869581477,0.130313546,0.392767349,0.032557231,-0.306390662,0
4.968576529,1.423328017,0.848741109,-1.614629261,-2.70808836,1.814572229,0.571602562,-0.09301947,1.61252046,0.906391949,-0.052903415,0.380234544,0.46099314,0.206662325,0
-0.204138488,0.702025453,-1.343251025,-1.374269551,-0.230221848,-1.297075916,0.652073207,0.191005978,0.235876905,-0.376903698,-0.076663389,-0.395700456,0.397532018,-0.262124255,0
-0.20900329,0.587439521,0.244661283,-0.287910111,-0.221678315,-0.499263163,0.483104058,-1.310814375,-0.048280157,-0.423293973,0.049408356,0.538608967,0.718839563,0.013422528,0
-0.054295702,0.259536775,-0.44813825,-1.426332728,-0.109205451,-0.369013178,-0.343303621,0.200338163,-0.124442999,-0.42231074,-0.11840009,-0.305708452,-0.871111179,0.014391001,0
-2.133053814,-0.065509548,-0.624596716,-1.620078343,-0.80937423,-0.294034741,-0.085215238,-0.938262385,-0.621806253,1.164507651,-0.225866399,-0.766452529,0.530174121,0.0604069,0
-0.021567869,1.402903073,-0.715370699,0.813190353,1.248485764,0.037931095,0.868166589,0.101812748,0.068571143,-0.684988406,0.009316444,-0.11117464,-0.646110018,0.050690748,0
3.661729189,2.081611723,-6.122265076,3.923357488,-6.121432667,0.090590634,-7.122674825,-5.625097487,-10.22636702,-2.892593871,0.966018885,0.20812382,-0.679525382,0.080268059,1
-0.785962712,-0.013006671,-0.232745203,0.351796907,0.474210682,-0.423470741,0.369108473,0.2373705,-0.777564897,-0.072920874,-0.236898956,-0.565256031,-0.425393495,0.082683415,0
5.923296881,0.546691737,-7.324425684,7.435041774,-10.43676474,-0.371848348,-11.69759999,-2.492357118,-3.468467955,0.12148307,0.599695083,-0.434716139,-0.276422379,0.570171066,1
-0.698553646,-0.046594554,-0.549145308,-1.690147355,-0.352128667,-0.566794306,-0.006599783,-0.44171103,-0.235786304,-0.202749468,0.156152636,0.726998752,0.550107203,0.22108169,0
-0.599730966,-0.092130628,-0.353603178,-1.37124656,-0.883926578,-1.796275622,0.468477855,0.034916899,-0.357081448,-0.476030681,-0.291531394,-0.749248621,-0.167224589,0.09209085,0
0.008928868,-0.175903721,-0.105688401,-1.016198964,-0.499244344,-0.315370828,0.238412242,0.190205187,-0.535247229,0.056066696,0.027629193,0.216368087,-0.076930402,0.156275219,0
0.524433838,-0.00686976,-0.157952399,-1.051850972,0.209623793,-0.426647794,-0.085894479,0.046701472,-0.418906922,0.18133447,0.19205067,0.793485885,-0.028010148,-0.038217966,0
0.181530822,-3.203666789,-0.179531531,0.274229525,0.801066239,0.29637211,0.376463171,-0.058630114,0.199791092,-1.057731177,2.831406514,-1.708685256,0.349296634,0.16063775,0
-1.644892281,0.069495887,1.739210249,0.529456801,-0.604673528,-0.551944916,-0.171385826,-0.183790412,0.23574354,0.644141949,-0.100182611,0.102190001,0.717795946,-0.047387563,0
0.307438759,0.077092725,-0.333022868,-0.813268226,-0.188078658,0.478247602,0.188737295,-0.24332673,-0.058382212,-0.419833185,-0.187127147,-0.527429454,-0.761354056,0.104382304,0
-0.840955233,0.361842185,-0.12367681,-2.288827873,-0.020994634,-0.128677107,-1.59730491,-1.604381413,0.231298826,1.421727086,-0.211376441,0.321150563,0.01372791,0.050000013,0
0.140390831,-0.40327295,-0.210717786,0.041099446,0.861651584,1.145736088,0.225417361,0.077112233,-0.262403939,-1.127153449,-0.376006468,-1.289832397,0.441009058,0.022041091,0
-1.606061291,-3.449599433,11.49866531,3.029011328,-0.795491499,-1.139429979,-5.810790534,-1.71170548,-2.382903432,-0.5321819,-1.634373111,0.399711053,0.482383483,-3.713107711,0
1.08956607,-7.653323158,-1.597965457,1.222650757,1.201777323,-1.391112417,1.859867071,0.774647053,-0.003346021,0.544754117,-3.939055098,0.578773779,0.423705252,0.257430922,0
0.084983525,-0.217718471,-0.524581069,-1.452838008,-0.452605498,-1.109582824,1.445053582,-1.305624668,0.203387566,0.074380536,0.716657508,1.774144544,-0.162135138,0.35716681,0
-0.359848733,-0.061559309,0.048756364,0.014180296,-0.713697134,-0.33928156,-1.234592832,0.846413615,1.611204744,-1.637375883,-0.002329605,-0.172296811,0.006988334,0.049752291,0
0.507512547,-0.050803535,-0.571640895,-0.423994597,0.926720458,0.397785622,-0.571772614,-0.205936912,0.244860591,-0.752905303,-0.069211055,-0.437000547,0.822241425,0.058383202,0
0.11487227,0.323699835,-0.177294168,0.974960094,0.727889398,-0.364408537,-0.023090305,0.402346012,-0.315250989,0.119861539,0.194851984,0.42893852,-0.210478956,0.017866412,0
1.512886817,0.959410677,0.601666189,-0.674174797,-0.022921562,-0.181427172,0.083380457,0.506442079,-0.703085433,-0.221368291,-0.279016958,-0.823814021,0.986092012,0.014947552,0
2.502870767,-2.085469628,-4.231928352,1.180967443,-3.823875005,-1.19557674,-4.570445561,-2.045578985,-2.61593343,-0.512090143,-0.831469985,0.490588945,0.374942911,0.107644623,1
1.20680538,0.167312211,0.05021106,0.821390163,0.963285849,-0.433307125,0.298814965,-0.417247436,-0.090642575,-0.340665101,-0.071586718,-0.029903405,-0.294711286,0.002887479,0
2.757284545,0.344345075,0.477117864,-0.635288305,-0.243410244,-1.169254794,-0.138688624,0.288052459,0.046618472,-0.614289386,-0.04381748,-0.018734042,0.371281307,0.035142566,0
7.260916847,1.846061346,-5.223970483,5.529900815,-5.67091217,0.765989782,-12.0581427,-1.898425355,-1.909047968,0.653180757,0.549682211,-0.493672619,-1.129955871,0.130172918,1
1.621828816,0.818419983,-0.463546854,0.623262064,1.316763852,0.51627802,0.186747243,-3.047686916,1.164627899,2.305691208,1.073732189,-0.958987901,-0.460167476,0.303850962,0
0.523343769,-0.14204987,-0.053979421,-0.768820404,-0.130294121,-0.226319468,0.338773577,0.479821988,-0.567521054,-0.299026554,-0.287638804,-0.896418884,-0.136387323,0.015431228,0
3.341344318,1.211428681,0.294747847,-0.035452848,0.512045697,-0.965644262,-0.605155319,-0.346688206,0.793251421,0.863760573,0.193868307,0.90391603,0.58171436,0.073776793,0
-0.497916185,-1.00023809,3.693867227,1.045900867,-0.774570719,0.442160448,-1.196814343,-0.407034114,0.394093186,0.18112785,-1.796930122,0.582439653,0.17450431,1.330100866,0
3.930626511,1.2495589,-3.479612782,2.877360307,-3.503432542,0.877119962,-5.37327444,-3.272539942,-7.332940114,-1.731257577,0.653249381,0.606659726,-0.029767862,0.14285006,1
-0.108694884,-0.0455502,-0.209400405,-0.173804438,-0.279411724,-1.092294876,0.526919613,-0.027141657,0.08030328,-0.973110305,-0.218426522,-0.642301986,0.097393777,-0.002108801,0
6.618628501,1.086539981,-5.759451649,4.033987054,-7.251510267,-0.097578781,-11.17346866,-3.821185439,-4.307467714,-0.966869851,0.736695056,-0.154796078,-0.565719225,0.248609693,1
1.743398901,0.375928104,-0.72587749,-1.281672525,0.261495719,-0.821437092,-0.636728079,-1.592030302,1.191132633,-0.931709542,-0.253331048,-0.519312644,0.059610201,0.133105906,0
0.335285838,-0.134411256,0.271707167,0.859974946,0.593713094,-1.097711505,0.689541172,0.114240645,-0.44418568,-0.273806762,-0.241704543,-0.658061786,0.048567225,-0.070892402,0
-0.170161281,-0.105001453,-0.007893093,1.405888667,-2.333511399,1.519192739,1.659962328,0.34797221,-0.223644229,0.877177478,-0.116388482,0.170444157,-0.532517685,-0.339570368,0
-0.804337032,0.877432394,-0.173873592,0.212491193,-0.256003848,-0.20125327,-1.040733269,-0.077912735,0.740701413,0.175231466,-0.129711354,-0.037311009,0.6857188,0.184245442,0
0.958947357,-0.140195012,-0.843944047,-0.986153764,0.472429494,-0.661939449,-1.410075502,-0.666057208,1.312288469,-0.46116321,-0.390346531,-0.784806434,-0.12908385,-0.017308394,0
-2.927915154,-0.395248848,-0.293423288,0.541351564,1.385776967,0.970387609,0.529364604,-2.50102605,-0.312554662,1.842463488,-0.141218652,-0.011963641,0.117840961,-0.040607196,0
-0.388278583,-0.116525007,0.497761234,-0.804244951,-0.982872983,-1.170211948,-0.20935933,0.642939164,0.75074171,-1.605511109,0.002550405,-0.102115442,0.376595336,0.02151729,0
1.31710661,-0.147645293,0.081609551,-0.159998368,-0.541452637,-1.815210636,0.968743275,-0.472985871,0.17096122,-0.707455792,0.065805253,0.059467578,0.374974082,0.01723177,0
11.7883873,2.643684225,-12.75458865,9.332385534,-13.39726551,1.014922194,-12.81230567,-7.562954818,-11.34422675,-4.703554445,-2.320457135,0.912499101,-1.058751127,-1.429056437,1
0.201357231,0.908098868,-0.964555896,-0.140789867,1.264429089,1.229477544,1.019531309,0.22724244,0.273256214,-0.895712698,-0.171240665,-0.993118756,0.897050413,-0.064087393,0
-2.063573002,0.586687165,-1.485340674,0.280866331,1.057906015,0.258785377,0.49681672,-0.320453325,-0.30397687,0.841038482,-0.033656773,-0.21641884,0.089789208,0.10128109,0
1.673497815,-0.016724067,1.444194455,0.308144136,-0.658147913,-1.501433968,0.744065533,1.387387411,-0.883212926,0.004199195,0.182906282,0.372539221,-0.322527039,-0.100001819,0
0.255190025,0.142910757,-0.545269072,-0.964839501,-0.125727663,-0.505061578,-0.46321102,0.086600333,-0.142815278,-0.018371149,-0.012552185,0.05805995,0.407223477,0.026939504,0
-0.772016478,0.542167427,-0.27732575,-1.605142428,-0.091078081,0.429607309,0.222768528,0.697470808,-0.774331064,-0.44687826,-0.255941696,-0.764841895,-1.350213683,0.050622543,0
-0.832821846,0.685520687,-1.150531125,0.446669622,0.387015052,-1.708245628,0.094978668,0.448098053,-0.081190154,0.089191387,-0.063819286,-0.300423764,0.573417359,-0.12156463,0
0.150760844,0.128380183,-0.432708829,-1.638790379,0.989557674,1.015005081,-0.729063552,-0.110025175,-0.373797115,-0.374011307,-0.242129911,-0.44913901,0.0506328,-0.026205375,0
1.290500468,0.111198701,0.121603407,1.237247041,0.125792874,-1.573178377,0.917052114,0.159585563,-0.350202494,0.218647012,0.280423103,0.222377468,0.004456217,0.047952849,0
1.862482482,-0.356020856,-2.807115105,3.460221336,-3.559201413,-0.973948344,-4.618849351,-2.790293824,-5.347576959,-0.950254888,1.279382876,0.069378851,0.140447678,-0.170728144,1
0.481537174,0.170642424,0.101397797,1.420889368,0.264557556,-1.438553716,0.795840438,0.28652761,-0.301277804,-0.289918534,-0.189233666,-0.660143904,-0.031881016,0.004161205,0
-0.610353229,-0.110501522,-0.610939407,1.294856889,-1.834066489,1.654798262,1.713556359,0.212173249,-0.100349701,0.174268633,-0.391430691,-0.732137992,-0.560263512,0.075897603,0
-1.05752349,0.457985566,-0.67862109,1.813651053,1.084471569,0.620658403,0.063067371,-0.508129456,-0.037639932,-1.860111777,-0.19647001,-0.460756377,-1.705225132,-0.186874999,0
0.314505376,0.00051967,-0.056683459,-1.111796052,-0.146572065,-0.64658296,0.122832111,0.558139203,-0.542116652,-0.266671641,-0.193804524,-0.9014838,0.548266904,-0.012176314,0
0.425132095,-0.276004266,-0.634569656,-0.544767236,0.589383387,0.799777624,-1.07815218,0.130456514,0.466796198,-0.081060802,-0.336733641,-0.811047811,0.354504457,-0.015544437,0
0.706920261,-0.896065568,2.008867138,-0.380252341,-3.304268045,2.160783463,-0.044447107,-0.92223742,0.371943601,0.931602964,-0.341152899,0.873155027,-0.961212483,-0.224346175,0
-1.305257226,-0.11386369,1.439961822,-0.633875436,-1.4903316,-0.687534325,-0.132358786,-0.129225145,0.496687014,0.069235814,-0.369531448,-0.821023285,0.294864684,0.030960369,0
1.321947189,-0.097284526,-2.528646575,0.732975001,-0.798345195,-0.970015057,-4.99472431,1.29187663,3.659830398,1.597759806,-0.333521696,-0.843720898,0.286965363,0.135393657,1
-1.071911406,-0.174417668,-0.009973839,-0.624042403,-0.113678557,-0.306820713,-0.423632304,-0.246619571,-0.433491402,0.000852695,0.657625466,-0.342001562,1.066339021,-0.114987933,0
1.146552826,-0.251042354,0.49314243,0.82999165,0.317131926,-1.159727897,1.229877266,-0.190732659,-0.586454472,0.161342409,0.247797355,0.396700663,0.683174093,-0.044652555,0
0.067343452,0.10333007,-0.34529933,0.517100485,0.318008991,-0.42376427,-0.410287741,0.645437007,-1.098293199,0.905840011,0.164572496,0.622967137,0.011012785,-0.140189138,0
-0.220897858,0.434539708,-0.744291621,-1.591542128,-0.322148175,0.540400365,-0.219095878,0.909150556,-0.339096938,0.345828526,-0.306459741,-0.949354643,-1.067048725,0.022088959,0
1.581889121,0.715228562,-1.831886767,1.035388148,-1.78583714,-0.521326027,-1.918393678,-0.458609171,-2.754013752,-1.067490614,0.705237365,-0.610943354,-0.078835136,-0.013099439,1
3.836964466,0.02828001,-6.589897727,3.623808695,-5.580108812,-0.034400262,-9.490971243,-4.118699158,-5.795547594,-2.179411505,-0.216626743,-0.321111631,-0.812681216,0.414224152,1
0.277043603,-0.635859524,0.150600276,-0.807385783,-0.064513851,0.533671874,0.031845981,-0.340771757,-0.651508214,-0.137284943,0.101192977,0.387414295,-0.094729813,-0.088646574,0
-0.160816344,-3.367576599,-0.568472,0.268568041,1.095721487,0.073195777,1.073218666,-0.06231343,0.488754571,0.027777005,3.523087614,-1.882509437,-0.440327411,-0.349634314,0
1.183833816,-0.371191703,-0.053466023,-0.203979589,0.768947073,1.038270561,0.285290869,-0.116887781,-0.417540271,-0.413520958,0.040276342,-0.00563067,0.422555315,0.035727617,0
-2.079345615,-1.080828098,1.110425431,0.161007397,-0.202454397,0.745379507,-0.071968298,-0.538246934,0.739513021,0.864311974,1.523653541,-0.133445079,-0.485723737,0.064472959,0
-0.488066298,-0.066524444,-0.512347753,-0.323617019,-0.276986607,-0.713283916,-0.927882716,0.150802359,0.613952211,-0.390873883,-0.345912163,-0.80349478,0.963132451,0.144795127,0
0.922855838,-0.280820682,-0.041162564,-0.858338488,0.798528576,1.811432055,0.012205548,0.217076917,-0.82473813,-0.079506348,0.002898768,0.09992705,-0.409303838,0.018545494,0
1.349382172,-0.213272377,-1.964058321,0.761070561,-0.308083644,-1.04873222,-2.573643376,-0.808590142,2.817679981,0.969234563,0.274557867,0.268826987,0.11651209,-0.100953702,1
8.904156771,-11.43892041,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-6.80988994,-12.46231495,-5.501050784,-8.755698321,3.460893345,0.254835537,-1.324884307,1
1.35159686,0.278501487,0.12855255,0.863327229,-0.216042882,-3.077308355,0.836270021,-0.454705515,0.248824596,-0.204226487,-0.071125793,-0.134822261,0.154695788,0.001143392,0
-0.306406953,-0.128406179,0.523592189,-0.777283326,-0.748255015,-1.348424796,0.399270098,-1.989409439,0.684565189,0.377092618,-0.308679087,-0.810143692,0.084919835,0.028762507,0
0.317433763,0.479799933,-0.359207651,1.248416041,1.133611071,-0.669131821,-0.161555925,-0.432124796,0.472165228,-0.951937106,-0.045497814,-0.188769287,-0.224449369,0.021670261,0
0.648418414,-0.032951843,-0.309846216,0.058771365,0.019983763,-0.358286196,-0.147060893,0.21247426,0.305275949,-0.679010516,-0.266958088,-0.761340673,0.018430936,0.02605986,0
-0.476168324,2.336115887,0.696092863,-0.236742417,2.70793384,-0.964374258,3.214495781,-0.200293457,2.938977556,-1.317132737,-0.282537938,0.479054844,-1.422819769,0.318330752,0
-2.017094357,-1.128232926,-1.45192604,0.38503207,1.865851833,1.244217732,0.333834962,-0.270159005,-0.754848962,0.256771349,1.090747534,-0.483034604,-0.6544895,0.354750522,0
0.055698141,0.197336886,0.195647797,-1.505875216,0.562376995,0.278126162,-1.283979329,-1.996543614,0.764320028,0.68900529,-0.491722244,-0.661149609,0.472794946,0.037516784,0
4.586410051,1.207412105,-5.469512175,6.519178328,-8.585680332,0.580780082,-7.272060212,-4.54057576,-6.116447663,-1.259832102,0.743835896,0.101911721,0.10943377,0.19756197,1
0.501960716,-0.395023468,0.031096434,-0.148548037,1.13391516,1.002187851,0.105863811,-0.330749939,-0.139293292,-1.216067927,-0.240235327,-0.520268302,0.428337203,-0.05288156,0
3.25780766,-1.569963928,-0.115588354,1.402557204,0.051402315,-0.278547359,-0.072284119,-0.370459865,-0.896610454,0.069887813,-0.715076627,1.081078904,0.107799673,0.215493453,1
0.356373814,0.598554567,-0.896733771,-1.284219835,0.621908928,2.129030336,-0.317747146,-0.972346813,-0.212943402,2.357110738,0.616009449,-0.033900628,-0.047692305,-0.50063838,0
0.933597944,-0.241862021,-0.17361403,-0.593468624,0.059163215,1.015485822,-0.198063777,-0.09647577,-0.463579363,0.163367095,-0.154014126,-0.414407871,-0.138187825,-0.125546287,0
-0.877977682,0.071897204,-1.027650962,-0.835164093,-0.062036849,-0.790299644,-0.746916789,-0.303574775,0.102280616,-0.918490658,-0.135854802,-0.164841815,0.124724357,-0.121860381,0
-1.294865152,0.68381109,0.754851024,-0.218507828,0.090387592,-0.270597026,-1.449549342,-0.805615624,0.837278873,0.622782161,0.137887737,0.403260288,0.328139621,0.201398914,0
-3.083463747,0.897456612,-1.569640983,-0.09017008,0.830881324,0.039227408,-0.029245122,-0.542674513,-0.510989177,0.85045136,0.098716412,0.447496262,1.060136793,0.026270673,0
-1.507250244,0.021409779,-0.017454618,-1.436500935,-0.52042242,-0.365901327,-0.154113061,-0.894785962,-0.524102332,1.049946909,-0.420565688,-1.02668175,-0.040411173,0.24121549,0
-2.762653021,1.597293741,11.27947174,1.06154128,1.451381407,0.155304632,-1.76372821,-0.416896415,-0.707456578,-0.785679907,-1.482515377,-1.196300537,-0.549693103,0.385464873,0
0.385326947,-0.204095059,-0.107664216,-1.233303367,0.584034482,1.403651666,-0.263935284,0.722661099,-0.942737203,0.214191665,0.325510172,0.458925817,-0.557428256,-0.001033518,0
-0.021380098,0.23410075,-0.306770202,0.185676338,1.053933379,0.154301158,-0.419885289,0.317519826,-0.41105607,0.120846319,-0.206948476,-0.466758205,-0.417416094,0.004073372,0
